longitud_url,caracteres_especiales,uso_subdominios,verificar_https,similitud_url_legitimas,palabras_clave_sospechosas,ip_en_lugar_de_dominio,url_acortada,puerto_no_estandar,terminos_seguridad_falsos,profundidad_url,archivo_descargable_sospechoso,parametros_sensibles_url,entropia_url,status_binario
76,13,3,0,[0.33333333],0,0,False,0,False,3,False,0,4.582857283917477,0
73,13,2,0,[0.16666667],0,0,False,0,False,5,False,0,4.310721436591319,1
23,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.5883543471732335,0
26,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.921029621737614,0
40,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.177567157116928,0
49,9,3,1,[0.20412415],0,0,False,0,False,2,False,0,4.1304433960907065,0
84,13,2,0,[0.17407766],0,0,False,0,False,5,False,0,4.2765720735678325,1
47,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.044084203599105,0
86,12,4,0,[0.18257419],0,0,False,0,False,2,False,0,5.102851527630876,1
58,10,5,0,[0.40824829],0,0,False,0,False,2,False,0,4.265213057065438,1
41,9,3,1,[0.],0,0,False,0,False,2,False,0,3.9275717489329454,1
61,9,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.262727403761994,0
96,14,3,0,[0.3086067],0,0,True,0,False,3,False,0,4.5715207733441945,0
37,8,3,0,[0.47140452],0,0,False,0,False,3,False,0,3.8383977993262324,1
57,10,2,1,[0.],0,0,False,0,False,2,False,0,5.039569295763447,1
96,12,2,0,[0.34815531],0,0,False,0,False,6,False,0,4.72175394404805,1
31,8,3,1,[0.23570226],0,0,False,0,False,1,False,0,3.953565664946427,0
72,17,5,0,[0.14002801],0,0,False,0,False,4,False,0,4.774043147775398,0
41,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.101216028902793,1
61,10,3,0,[0.38490018],0,0,False,0,False,1,False,0,4.59387053392953,0
51,11,3,0,[0.36514837],0,0,False,0,False,2,False,0,4.00341719532907,0
43,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.274874638322402,0
121,14,4,0,[0.32025631],0,0,False,0,False,6,False,0,4.7385919912825125,1
34,5,3,1,[0.28867513],0,0,True,0,False,0,False,0,4.017917900762096,1
70,10,2,0,[0.17407766],0,0,False,0,True,6,False,0,4.0727794886849455,1
61,9,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.254428429554181,0
25,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.7834651896016456,0
88,15,2,0,[0.32025631],0,0,False,0,False,7,False,0,4.4945779657063225,1
28,7,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.740415529881632,0
67,12,3,0,[0.17407766],0,0,False,0,False,1,False,0,4.385442042187208,0
126,19,5,1,[0.28867513],0,0,False,0,True,3,False,0,4.751093215469895,1
51,9,3,1,[0.],0,0,False,0,False,3,False,0,3.9394735692733827,0
36,6,3,0,[0.51639778],0,0,True,0,False,0,False,0,4.093400348604438,0
19,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.2608281712244547,0
51,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.18520041193298,0
65,13,3,0,[0.17407766],0,0,False,0,False,6,False,0,4.511001182912648,1
22,5,2,1,[0.],0,0,False,0,False,1,False,0,3.845350936622435,0
66,9,2,0,[0.20412415],0,0,False,0,False,5,False,0,4.0229380156120715,1
53,12,3,0,[0.36514837],0,0,False,0,False,5,False,0,4.213190738761427,1
82,11,2,0,[0.36514837],0,0,False,0,False,5,False,0,4.4143560421044965,1
29,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.1162646156680225,0
80,10,3,0,[0.38490018],0,0,False,0,False,4,False,0,4.719467821157518,1
94,10,2,0,[0.38490018],0,0,False,0,False,4,False,0,4.253560262651067,1
43,9,3,0,[0.40824829],0,0,False,0,True,2,False,0,3.949893976670376,1
69,8,5,0,[0.23570226],0,0,False,0,False,1,False,0,4.498472515766562,1
28,5,2,1,[0.28867513],0,0,True,0,False,1,False,0,4.056656707462823,1
154,15,5,0,[0.33333333],0,0,True,0,False,1,False,0,5.569025483132769,1
28,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8423709931771084,0
85,17,2,1,[0.],0,0,False,0,False,2,False,0,4.0398883413592515,0
59,11,2,0,[0.16666667],0,0,False,0,False,5,False,0,4.325180076278269,1
38,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.8924071185928764,0
99,19,4,0,[0.14433757],0,0,False,0,False,4,False,0,4.828146772051311,0
19,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.286629486786195,0
43,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.34186497602557,0
52,7,2,1,[0.],0,0,False,0,False,2,False,0,4.051428065028507,0
42,8,3,0,[0.47140452],0,0,False,0,False,3,False,0,4.014357827994779,0
29,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.9353986674667634,0
29,11,2,0,[0.28867513],0,0,False,0,False,3,False,0,3.7419627890379075,1
36,6,3,0,[0.51639778],0,0,False,0,False,0,False,0,4.0724312513221195,0
120,18,5,1,[0.28867513],0,0,False,0,True,3,False,0,4.67912184720723,1
24,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.7406015629507228,0
55,9,2,1,[0.20412415],0,0,True,0,False,4,False,0,3.9514469332684015,1
96,15,3,1,[0.24618298],0,0,False,0,False,1,False,0,4.619936886643703,0
33,6,2,0,[0.51639778],0,0,False,0,False,1,False,0,3.7754758472091443,1
39,7,3,0,[0.23570226],0,0,False,0,False,1,False,0,4.175550615909831,1
102,16,3,0,[0.32025631],0,0,False,0,True,7,False,0,4.59648713687324,1
27,6,3,1,[0.],0,0,False,0,False,1,False,0,3.986187965046305,0
32,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,4.054229296672174,0
70,11,3,0,[0.36514837],0,0,True,0,False,1,False,0,4.328035839952227,0
65,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,4.41715709875711,1
31,6,3,0,[0.51639778],0,0,True,0,False,1,False,0,3.6837421818302887,0
57,11,5,0,[0.38490018],0,0,True,0,True,1,False,0,4.132716936610625,1
84,13,3,0,[0.17407766],0,0,False,0,False,1,False,0,4.417157863275964,0
39,8,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.387465039153175,0
35,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.957295873840569,0
28,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,4.137537511266052,1
93,13,3,1,[0.15430335],0,0,False,0,False,3,False,0,4.33745626430643,0
64,10,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.308518072054203,1
29,6,3,1,[0.],0,0,False,0,False,1,False,0,4.1852301329094015,1
42,10,3,0,[0.40824829],0,0,False,0,False,3,False,0,3.9128182445069117,1
117,18,5,0,[0.4472136],0,0,False,0,True,3,False,0,4.7257595683330855,1
547,67,3,1,[0.13703774],0,0,False,0,False,3,False,0,5.1217519125665865,0
22,5,2,1,[0.],0,0,True,0,False,1,False,0,3.936260027531526,1
63,14,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.528734193877989,0
106,19,3,0,[0.28005602],0,0,False,0,False,4,False,0,4.418332168311384,0
54,10,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.291265975503148,0
45,10,2,0,[0.21821789],0,0,False,0,False,3,False,0,4.400310530134925,1
61,14,2,0,[0.18257419],0,0,False,0,False,6,False,0,4.536974222666921,1
124,19,6,1,[0.28005602],0,0,False,0,True,3,False,0,4.800329446461806,1
38,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,3.988077434998132,0
334,41,3,1,[0.10369517],0,0,True,0,False,7,False,0,5.477391064017989,1
25,5,2,1,[0.33333333],0,0,False,0,False,1,False,0,3.8634651896016456,1
22,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.9139770731827506,1
202,9,3,0,[0.23570226],0,0,False,0,False,3,False,0,5.669561471412972,1
29,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.7883413396567494,0
27,7,2,1,[0.25819889],0,0,False,0,False,3,False,0,3.8245387807277753,1
31,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,3.9048632454520096,1
27,7,3,1,[0.],0,0,False,0,False,1,False,0,3.8282375018429553,0
22,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.447401504705915,0
28,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,3.583616975397232,1
66,13,3,1,[0.],0,0,False,0,False,1,False,0,4.490327073444993,0
102,12,2,0,[0.34815531],0,0,False,0,False,7,False,0,4.452721211511182,1
56,9,3,0,[0.43643578],0,0,False,0,False,1,False,0,4.369792538771571,1
22,6,3,1,[0.],0,0,False,0,False,1,False,0,3.5383105956150054,1
142,13,5,1,[0.18257419],0,0,True,0,False,1,False,0,5.501196327493279,1
16,5,2,1,[0.],0,0,False,0,False,1,False,0,3.452819531114783,1
52,10,3,0,[0.34815531],0,0,False,0,False,1,False,0,3.9764254779152344,0
33,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.907734270742486,0
40,7,3,1,[0.],0,0,False,0,False,1,False,0,4.308694969562842,1
28,6,3,1,[0.],0,0,False,0,False,1,False,0,3.7979026896829464,0
33,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.028946391954607,0
33,6,3,1,[0.],0,0,False,0,False,1,False,0,4.369707376737533,1
35,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.107156230921613,0
22,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.6292196865240958,0
30,5,2,1,[0.],0,0,False,0,False,1,False,0,3.9362434129830604,0
181,21,2,0,[0.36927447],0,0,True,0,False,8,False,0,4.950994740393933,1
96,12,2,0,[0.34815531],0,0,False,0,False,6,False,0,4.820814100343124,1
48,13,6,0,[0.21821789],0,0,False,0,False,1,False,0,4.319773835029479,1
36,10,4,0,[0.17407766],0,0,False,0,False,3,False,0,3.9721634603655405,0
37,7,3,1,[0.23570226],0,0,False,0,False,1,False,0,3.8570452570530653,0
47,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.184298894360445,1
59,8,5,0,[0.23570226],0,0,False,0,False,1,False,0,4.666127159347987,1
80,14,2,0,[0.33333333],0,0,False,0,False,4,False,0,4.250629933136665,1
52,10,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.594979267076398,1
34,8,2,0,[0.47140452],0,0,False,0,False,1,False,0,4.124083797069061,0
49,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.050848813848051,0
103,17,3,0,[0.28867513],0,0,False,0,False,3,False,0,4.642268857768942,0
25,7,2,1,[0.],0,0,False,0,False,1,False,0,3.9434651896016457,0
34,9,4,1,[0.21821789],0,0,False,0,False,2,False,0,4.160704752887782,1
70,14,5,1,[0.18257419],0,0,True,0,False,4,False,0,4.523516902746279,1
89,13,2,0,[0.16666667],0,0,False,0,False,1,False,0,4.383744635680689,0
37,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,3.98555573008451,1
35,5,3,1,[0.28867513],0,0,True,0,False,0,False,0,4.0360069453309535,1
36,7,2,0,[0.47140452],0,0,False,0,False,2,False,0,4.016875695766563,1
51,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.343514802543705,0
46,8,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.308903195602073,0
33,7,2,0,[0.51639778],0,0,False,0,False,0,False,0,3.8471282101364253,1
29,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.9783335811852645,0
25,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8332696895151073,0
267,22,13,0,[0.25819889],0,0,False,0,False,4,False,0,5.213039922252435,1
33,8,3,1,[0.23570226],0,0,False,0,False,2,False,0,3.922589573641669,0
22,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.481714572986072,0
39,8,5,0,[0.47140452],0,0,True,0,False,1,False,0,4.028490680178816,1
132,22,3,1,[0.25197632],0,0,False,0,False,5,False,1,4.884721792358077,1
80,13,2,1,[0.18257419],0,0,False,0,False,4,False,0,4.154461264217374,0
51,9,3,0,[0.18257419],0,0,False,0,False,1,False,0,4.098294460844165,0
55,8,3,0,[0.23570226],0,0,False,0,False,2,False,0,4.074554204780528,1
32,7,4,1,[0.25819889],0,0,False,0,False,1,False,0,3.9056390622295662,0
71,13,4,0,[0.16666667],0,0,False,0,False,5,False,0,4.367418423110535,0
101,10,3,0,[0.40824829],0,0,False,0,True,5,False,0,4.7575059440467955,1
26,6,3,1,[0.],0,0,False,0,False,1,False,0,3.5843031793467124,0
99,14,2,1,[0.1490712],0,0,True,0,True,8,False,0,4.129397149027767,1
35,7,3,1,[0.],0,0,False,0,False,1,False,0,3.911306145999517,1
99,11,3,1,[0.18257419],0,0,False,0,False,4,False,0,4.377346868181708,0
27,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.6339740759971577,1
47,7,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.216421766792932,0
84,12,3,1,[0.],0,0,False,0,False,2,False,0,4.418430965959423,0
36,6,3,1,[0.],0,0,False,0,False,1,False,0,4.2527152789797045,0
30,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.711080496244278,0
39,11,7,0,[0.18257419],0,0,False,0,False,1,False,0,3.9897785005806887,1
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.7713919506518225,1
102,14,4,0,[0.16012815],0,0,False,0,False,5,False,0,4.691362783965064,1
18,6,2,0,[0.28867513],0,0,False,0,False,2,False,0,3.3921472236645345,1
24,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8553885422075345,0
121,18,6,1,[0.28867513],0,0,False,0,True,2,False,0,4.811714659845705,1
16,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.327819531114783,0
35,8,3,1,[0.23570226],0,0,True,0,False,2,False,0,4.022000516883152,0
25,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.7532696895151076,0
29,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.8833374604210067,0
52,9,2,0,[0.40824829],0,0,False,0,False,4,False,0,4.0670609302651775,1
75,12,4,0,[0.38490018],0,0,False,0,False,3,False,0,4.548986198237455,1
69,10,2,0,[0.38490018],0,0,False,0,False,5,False,0,4.345227400467926,1
25,5,2,0,[0.66666667],0,0,True,0,False,1,False,0,3.753269689515107,1
42,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.282098601752792,0
46,9,2,0,[0.51639778],0,0,False,0,False,2,False,0,4.205536075989824,1
34,5,2,0,[0.28867513],0,0,False,0,False,1,False,0,3.9735127535760095,1
84,14,3,0,[0.16012815],0,0,False,0,False,3,False,0,4.563007792301507,0
69,11,3,0,[0.25819889],0,0,False,0,False,2,False,0,4.617309196059602,0
28,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.797902689682947,0
126,19,5,1,[0.28867513],0,0,False,0,True,3,False,0,4.8085352384478,1
50,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.185979129983102,0
77,12,3,1,[0.],0,0,False,0,False,2,False,0,4.568590685951947,0
36,6,2,1,[0.25819889],0,0,False,0,False,2,False,0,3.905764584655452,0
57,11,3,0,[0.38490018],0,0,False,0,False,2,False,0,3.9794033388709757,0
69,13,3,0,[0.32025631],0,0,False,0,False,7,False,0,4.228990536357121,1
17,5,2,1,[0.],0,0,False,0,False,1,False,0,3.292770193936991,0
15,5,2,1,[0.],0,0,False,0,False,1,False,0,3.4565647621309536,0
109,19,4,0,[0.14002801],0,0,False,0,False,8,False,0,4.6200887758062565,1
29,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.9523029776623857,0
50,10,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.423465189601647,0
81,8,3,0,[0.43643578],0,0,False,0,False,3,False,0,4.770310694895628,1
18,6,3,1,[0.],0,0,False,0,False,1,False,0,3.30827083453526,0
102,16,2,0,[0.42008403],0,0,False,0,False,11,False,0,4.363571785212347,1
54,9,3,1,[0.],0,0,False,0,True,4,False,0,4.083023151469138,1
19,5,2,1,[0.],0,0,False,0,False,1,False,0,3.6818808028034016,0
93,15,3,1,[0.15430335],0,0,False,0,False,2,False,0,4.398691298250991,0
59,9,2,0,[0.40824829],0,0,False,0,False,2,False,0,4.136277584282902,0
32,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.007048827786958,0
197,15,2,0,[0.3086067],0,0,False,0,False,2,False,0,4.716078024632481,1
30,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,4.0062389286533895,0
155,24,3,0,[0.25819889],0,0,False,0,False,4,False,0,5.2261875730503355,1
31,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.8371256496420134,0
60,14,3,1,[0.16012815],0,0,False,0,False,1,False,0,4.243716429911505,0
128,10,2,0,[0.21821789],0,0,False,0,True,4,False,0,5.408890554999303,1
55,9,3,1,[0.20412415],0,0,False,0,False,2,False,0,4.435194258664518,0
34,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,4.035273502696889,0
96,15,3,0,[0.42008403],0,0,False,0,False,8,False,0,4.201503285538248,1
53,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.255971992896315,0
50,8,2,0,[0.51639778],0,0,False,0,False,2,False,0,4.330826500686658,0
70,10,3,1,[0.21821789],0,0,False,0,False,4,False,0,4.9736565456652375,1
54,11,3,0,[0.17407766],0,0,False,0,False,4,False,0,4.050938086083009,1
89,18,3,1,[0.],0,0,False,0,False,5,False,0,4.523503758127286,0
26,6,3,1,[0.],0,0,False,0,False,1,False,0,3.661226256269789,0
29,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.8573068568981284,0
15,5,2,1,[0.],0,0,False,0,False,1,False,0,3.2729055953200556,0
37,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,3.9590570816697497,1
62,9,5,0,[0.43643578],0,0,True,0,False,1,False,0,4.4496122375619676,1
25,6,3,1,[0.],0,0,False,0,False,1,False,0,3.9434651896016457,0
41,10,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.037089431754239,0
25,5,2,1,[0.],0,0,False,0,False,1,False,0,4.053660689688185,1
73,11,3,1,[0.],0,0,False,0,False,2,False,0,4.434850121366939,0
44,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,3.997188518009175,0
33,8,4,0,[0.21821789],0,0,False,0,False,1,False,0,4.043801694853791,1
87,16,2,0,[0.4330127],0,0,False,0,False,5,False,0,4.634340882994339,1
61,9,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.772881755872874,1
29,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.021268494903765,0
58,9,3,1,[0.20412415],0,0,False,0,False,2,False,0,4.366096081110661,0
40,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,4.043942707918268,1
169,19,3,0,[0.28867513],0,0,True,0,True,4,False,0,5.416986875645675,1
28,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.9407598325400897,0
63,11,8,0,[0.5],0,0,False,0,False,0,False,0,4.248551900950954,1
49,10,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.229519987361591,0
35,7,2,0,[0.47140452],0,0,False,0,False,3,False,0,3.9760107890420997,0
72,13,3,1,[0.3086067],0,0,False,0,False,2,False,0,4.261590412327623,1
36,7,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.2390979179887855,0
57,12,5,1,[0.19245009],0,0,True,0,False,2,False,0,4.1835344270007955,1
61,9,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.237291026970299,0
26,6,2,0,[0.28867513],0,0,False,0,False,2,False,0,3.642371448743902,1
54,5,2,0,[0.57735027],0,0,False,0,False,1,False,0,4.6624112343914135,1
81,10,2,0,[0.38490018],0,0,False,0,False,5,False,0,4.350326048060293,1
47,9,2,0,[0.19245009],0,0,False,0,False,5,False,0,3.9337205651375506,1
58,9,2,0,[0.43643578],0,0,False,0,False,2,False,0,4.129725288963305,0
45,7,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.3390908078646255,0
24,6,3,1,[0.],0,0,False,0,False,1,False,0,3.8239348962840563,0
30,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,3.9898980954642873,1
48,9,4,0,[0.20412415],0,0,False,0,False,2,False,0,4.220713678734406,1
85,16,2,0,[0.28867513],0,0,False,0,False,3,False,0,4.330000638640411,0
32,7,2,0,[0.23570226],0,0,False,0,False,2,False,0,3.9292292966721747,1
33,10,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.040775468486825,0
35,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,4.0331536461849575,1
72,14,3,1,[0.13245324],0,0,False,0,False,1,False,0,3.9166672615479463,0
35,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.9357276594930415,0
181,24,4,0,[0.20739034],0,0,False,0,False,1,False,0,5.014796719722949,1
39,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,3.8972236166207708,1
38,7,3,0,[0.61237244],0,0,True,0,False,1,False,0,4.148600210527339,1
33,9,3,1,[0.],0,0,False,0,False,3,False,0,3.8101803025948002,0
54,7,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.534993002516669,0
69,10,3,0,[0.34815531],0,0,True,0,False,4,False,0,4.122915950574752,1
49,8,3,0,[0.25819889],0,0,False,0,False,2,False,0,4.244925854752683,0
38,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,4.0605744745287495,1
37,7,4,0,[0.25819889],0,0,False,0,False,1,False,0,4.100816878908575,1
33,9,3,1,[0.],0,0,False,0,False,1,False,0,3.884858891889047,0
48,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.207067386399957,0
124,19,6,1,[0.28005602],0,0,False,0,True,3,False,0,4.933433259230964,1
90,16,2,0,[0.2981424],0,0,False,0,False,3,False,0,4.602849102701755,0
133,23,3,1,[0.11111111],0,0,False,0,False,6,False,0,4.584145045631968,0
149,49,3,0,[0.03883678],0,0,False,0,False,2,False,0,3.849194506334444,0
45,8,2,0,[0.21821789],0,0,False,0,False,2,False,0,4.497300040726041,1
27,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.004344446367529,0
91,14,2,0,[0.1490712],0,0,False,0,False,3,False,0,4.141345216068397,0
57,8,2,0,[0.43643578],0,0,False,0,False,3,False,0,4.278445120583551,1
51,11,3,1,[0.19245009],0,0,True,0,False,3,False,0,4.233521852064553,0
40,7,2,0,[0.47140452],0,0,False,0,False,2,False,0,4.165311532225102,1
51,9,4,0,[0.20412415],0,0,False,0,False,2,False,0,4.265083429994685,1
22,6,3,1,[0.],0,0,False,0,False,1,False,0,3.663532754804254,0
46,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.615422010169679,1
436,18,3,0,[0.24618298],0,0,False,0,False,9,False,0,4.478045520168717,1
40,8,2,0,[0.43643578],0,0,False,0,False,3,False,0,4.106198332810094,1
34,8,3,0,[0.47140452],0,0,False,0,False,1,False,0,3.9176264438733592,0
43,10,3,0,[0.40824829],0,0,True,0,False,2,False,0,4.268719696310996,1
23,6,3,1,[0.],0,0,False,0,False,1,False,0,3.555533151426996,0
26,7,3,1,[0.],0,0,False,0,False,1,False,0,3.8150724101159423,0
52,9,2,0,[0.40824829],0,0,False,0,False,4,False,0,3.935546689086912,1
67,9,2,1,[0.19245009],0,0,False,0,False,4,False,0,4.277306034756813,1
26,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.103909910282363,0
32,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.819548827786958,0
50,9,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.496174630069642,1
46,8,3,0,[0.47140452],0,0,False,0,False,3,False,0,4.363038521594966,1
30,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.9144093452479405,0
43,8,4,0,[0.21821789],0,0,False,0,False,1,False,0,4.251164173004869,1
48,7,3,0,[0.23570226],0,0,False,0,False,1,False,0,4.008947073809812,1
26,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,3.9500637564362098,0
477,99,4,0,[0.13245324],0,1,False,0,False,2,False,0,4.859459720404429,1
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.751134982402209,1
29,5,2,0,[0.57735027],0,0,False,0,False,1,False,0,3.8404025467025056,1
44,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.0614821867207755,0
102,17,4,1,[0.1490712],0,0,False,0,False,1,False,0,4.899621299015828,1
41,8,3,1,[0.],0,0,False,0,False,2,False,0,4.09130451776702,0
29,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.805245649852372,0
50,9,3,1,[0.20412415],0,0,False,0,False,3,False,0,4.071789011092168,1
70,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,4.68794225995095,1
47,8,3,1,[0.],0,0,False,0,False,2,False,0,4.197685925915565,0
28,7,3,0,[0.23570226],0,0,False,0,False,1,False,0,3.7439821538141276,0
36,8,5,0,[0.25819889],0,0,False,0,False,1,False,0,4.0860486123130375,1
40,9,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.065311532225102,1
83,15,4,1,[0.15430335],0,0,False,0,False,3,False,0,4.6717351076445786,0
34,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,4.101881223476018,0
43,7,2,1,[0.23570226],0,0,False,0,False,2,False,0,4.219885615610767,1
48,8,3,1,[0.21821789],0,0,False,0,False,2,False,0,4.103846168850305,0
